id,name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
3dnzqR4anmQusnqGB8GJrE,Tuyết Rơi,Thuỳ Dung,1022,[],Tuyết Rơi,2021-07-23,1,323,False,20
7BZxAQhGoHqFOnUZGFOiS8,Aline (Gọi Tên Người Yêu),Thuỳ Dung,1022,[],Aline (Gọi Tên Người Yêu),2021-07-19,1,223,False,19
1RkqIQ5uwEe5Me1SxQ44XO,"Paroles, Paroles",Thuỳ Dung,1022,[],"Paroles, Paroles",2021-07-19,1,206,False,19
65coxKC1JPMqUYVbx616Vj,Đã Biết Sẽ Có Ngày Hôm Qua,Trinh Thang Binh,452313,['v-pop'],Summer Love,2011-09-30,9,271,False,50
43uHryghjKJW07qTEP3DaX,Viết Nên Chuyện Tình,Trinh Thang Binh,452313,['v-pop'],Reply 1990,2021-08-12,2,150,False,49
1Szl9lPaJ750Hn2hRX9QI0,Người Ấy,Trinh Thang Binh,452313,['v-pop'],Ca Sĩ Giấu Mặt,2017-04-04,8,261,False,47
6kSnk1wRjfSV2UcVHGyYx1,Lời Chưa Nói,Trinh Thang Binh,452313,['v-pop'],Summer Love,2011-09-30,9,256,False,46
7CVdUE4KKpZkmHYAGVN0o4,Khác Biệt To Lớn Hơn,Trinh Thang Binh,452313,['v-pop'],Khác Biệt To Lớn Hơn,2022-06-19,1,253,False,43
5tLuEeLBibUSAzDfntdfzC,Cho Đến Khi Trời Đất Sụp Đổ,Trinh Thang Binh,452313,['v-pop'],Reply 1990,2021-08-12,2,157,False,43
1xE5yw2qN2ezUH4rGsHZt1,MỗI Ngày Yêu Em Thêm MộT Chút,Trinh Thang Binh,452313,['v-pop'],MỗI Ngày Yêu Em Thêm MộT Chút,2021-09-06,1,136,False,43
6sR8RE1cyGfpzhF6rTeTkk,Vỡ Tan,Trinh Thang Binh,452313,['v-pop'],Người Ấy,2017-09-25,15,260,False,43
6g8PLSPxqvgynTZV3jV9uQ,Chờ Em Đến Hoa Cũng Tàn,Trinh Thang Binh,452313,['v-pop'],Chờ Em Đến Hoa Cũng Tàn,2021-09-20,1,157,False,42
1BylKrxC94kHMSrFF2ZTOK,Tâm Sự Tuổi 30,Trinh Thang Binh,452313,['v-pop'],The First Show,2022-08-17,13,275,False,41
2tg8L2ls1k19B2SvRKBnJh,Hẹn Ước Từ Hư Vô - Live,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Hẹn Ước Từ Hư Vô (Live),2022-03-02,1,248,False,53
33weHbON0j21ZPUMc0ZKTt,Đúng Cũng Thành Sai,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Đúng Cũng Thành Sai,2020-10-01,1,287,False,49
1rJyVbXb3njXbN3lokllKf,Người Hãy Quên Em Đi,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Tâm 9,2017-12-06,13,232,False,48
5U5aFzSWZVGe5gg8eCc8ft,Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),2019-01-25,1,242,False,47
5UeD0rVFJXXl3HGjKiZbrt,Muộn Màng Là Từ Lúc,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Tâm 9,2017-12-06,13,235,False,47
2IRMoSVwaDxBw0huQabuKY,Đừng Hỏi Em,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Tâm 9,2017-12-06,13,263,False,45
1aw1KeS9sT1mKPzs2hfqCz,Nếu Anh Đi,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Tâm 9,2017-12-06,13,252,False,44
20dRfYNGWwxE9ryZ0bygDG,Chuyện Như Chưa Bắt Đầu,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Chuyện Như Chưa Bắt Đầu,2013-12-02,1,269,False,42
3ZjHWaqv4LZFrdISGqaj2r,Tay Vớt Ánh Trăng - Live,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Tay Vớt Ánh Trăng (Live),2022-04-08,1,260,False,42
2P9M7q49JXnwiab4TosOpW,Anh Đợi Em Được Không,Mỹ Tâm,2016378,"['v-pop', 'vietnamese singer-songwriter']",Anh Đợi Em Được Không,2019-09-24,1,277,False,41
5cml547MByVlaVrKU2lJTg,Em iu,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Em iu,2022-01-30,1,180,True,51
255vSRpVq5YYKBJiem1BVx,Chơi Như Tụi Mỹ,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Chơi Như Tụi Mỹ,2022-12-30,1,161,False,49
1VBJ2QBJjgbcGgsXJbHslR,CLME,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",CLME,2019-07-15,1,240,True,47
0BOFCIDygXWLtAD08nJDFV,Nhạc Anh (feat. Wxrdie),Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Nhạc Anh (feat. Wxrdie),2020-12-18,1,169,False,43
0NTtPK7yNN4xT1YQTMxu9y,Krazy (feat. EVY),Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Krazy (feat. EVY),2018-01-31,1,229,True,42
6Zhvko1fbj4MiiVFV0Unwm,MĐGCG,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",MĐGCG,2016-06-23,1,253,True,36
4ErnPFEJN0e9rSs1kV69h5,DCME,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",DCME,2014-05-01,1,271,True,34
5K4XgM1BhOSSKBpv1RMZ6l,Em iu - Max Benderz Remix,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Em iu (Max Benderz Remix),2022-01-30,1,162,False,33
0ZacbzlsLe87YJZnINcsoZ,Quá Bảnh,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Quá Bảnh,2020-04-03,2,168,False,32
4sRKbEm15bA28hCG0PJNp3,Late Night,Andree Right Hand,84850,"['vietnamese hip hop', 'vietnamese trap']",Late Night,2017-05-23,1,172,True,31
1N7FnJeDQrs88GuHS7HLT2,Cô Ba Sài Gòn,Nhóm Hoa Mặt Trời,8,[],Cô Ba Sài Gòn,2020-08-08,1,247,False,5
3sErC2MGNQ38DQgok5aQTk,Nụ Cười Thiên Thần,Nhóm Hoa Mặt Trời,8,[],Chúc Tết,2020-08-08,5,232,False,0
6FjJO7GHJiRTXFM5rph2cN,Chúc Tết,Nhóm Hoa Mặt Trời,8,[],Chúc Tết,2020-08-08,5,269,False,0
0m9hQCLBlxgHn5NBgd9Up2,Em Muốn Làm Ca Sĩ,Nhóm Hoa Mặt Trời,8,[],Chúc Tết,2020-08-08,5,234,False,0
6RpEaZMSnoH5k8SCAu9Un2,Dân Ca 3 Miền,Nhóm Hoa Mặt Trời,8,[],Chúc Tết,2020-08-08,5,203,False,0
0Zx9aCYo5GFr1T9gcuSWOm,Mắt Nai Cha Cha Cha,Nhóm Hoa Mặt Trời,8,[],Mắt Nai Cha Cha Cha,2020-08-08,4,270,False,0
46j5orNDZZXBjZW6liKBXC,Ông Mặt Trời,Nhóm Hoa Mặt Trời,8,[],Ông Mặt Trời,2020-08-08,1,246,False,0
1DD5W6MZl4m00oznCJEPrI,Ngày Tết Việt Nam,Nhóm Hoa Mặt Trời,8,[],Mắt Nai Cha Cha Cha,2020-08-08,4,243,False,0
4qiIzK3txEXztA8mHGR5Ku,Bắc Kim Thang,Nhóm Hoa Mặt Trời,8,[],Bắc Kim Thang,2020-08-08,1,263,False,0
0rpCezwa33sNSyjwTBeXIX,Vào Hạ,Nhóm Hoa Mặt Trời,8,[],Mắt Nai Cha Cha Cha,2020-08-08,4,264,False,0
2WOpp4vm16unl0N3i3BNNv,Tình Đắng Như Ly Cà Phê,Ngơ,277395,"['vietnamese hip hop', 'vietnamese melodic rap']",Tình Đắng Như Ly Cà Phê,2018-04-01,1,215,False,60
5RzKYxspos0BBomORt3d8B,Suy,Ngơ,277395,"['vietnamese hip hop', 'vietnamese melodic rap']",Suy,2019-12-06,1,242,False,45
4NiEPIrs6gDB8XS5nkMstS,Không Ai Như Anh Đâu,Ngơ,277395,"['vietnamese hip hop', 'vietnamese melodic rap']",Không Ai Như Anh Đâu,2020-04-14,1,163,False,32
2VLxvp1Gbqrz6GRIkYb6tJ,Mỗi Khi Đêm Về,Ngơ,277395,"['vietnamese hip hop', 'vietnamese melodic rap']",Mình Là Của Nhau Đến Bao Giờ,2019-08-16,4,230,False,24
0N5q2Sg6SUf7ga30dmsMtd,Không Ai Như Anh Đâu - Beat Version,Ngơ,277395,"['vietnamese hip hop', 'vietnamese melodic rap']",Không Ai Như Anh Đâu (Beat Version),2020-04-14,1,163,False,21
2c0QMztYu6PCfFrGLqHXIV,Răng Khôn (feat. RIN9),RIN9,6723,['v-pop'],Răng Khôn (feat. RIN9),2021-04-22,1,232,False,50
4fGSJkVcl5pXQhXf4mTMXq,Lúc Em Cần Anh Đang Ở Đâu,RIN9,6723,['v-pop'],Lúc Em Cần Anh Đang Ở Đâu,2022-10-06,1,319,False,43
29jceFh1XLSiP4bA2HCZzq,BUỒN không thể BUÔNG (Solo Version),RIN9,6723,['v-pop'],BUỒN không thể BUÔNG (Solo Version),2022-04-22,1,215,False,41
0RiTHXGg2FYIz9OJ65r79a,Răng Khôn,RIN9,6723,['v-pop'],Răng Khôn,2021-05-07,1,192,False,41
5Ce8PUFFO5GUfZMOQmZbjM,Rồi Em Sẽ Ổn Thôi,RIN9,6723,['v-pop'],Rồi Em Sẽ Ổn Thôi,2022-12-07,1,250,False,35
7oOHsNCshX5HmwEGSWxaxd,Buồn Không Thể Buông,RIN9,6723,['v-pop'],Buồn Không Thể Buông,2022-08-14,1,210,False,34
4st12RZ0vCxpWbAnOnnf5m,Pháo Hoa,RIN9,6723,['v-pop'],Pháo Hoa,2022-05-10,1,238,False,34
02NS9DhdcleDlF2AcjHwbd,Còn Gì Đau Hơn Chữ Đã Từng,RIN9,6723,['v-pop'],Còn Gì Đau Hơn Chữ Đã Từng,2020-09-10,1,203,False,33
4OVfqJioHkRGJP551Iko9c,Rồi Người Thương Cũng Hoá Người Dưng,RIN9,6723,['v-pop'],Rồi Người Thương Cũng Hoá Người Dưng,2020-11-11,1,217,False,23
214v1t8QASWA8dG89KXS78,Mãi mãi là một lời nói dối (Piano Version),RIN9,6723,['v-pop'],Mãi mãi là một lời nói dối,2022-09-27,2,266,False,29
7jZqHEuKzZEOxumA7Dvl0Q,Đừng tìm đến tôi,Biên,152,[],Đừng tìm đến tôi,2020-10-22,1,259,False,3
0aPL12Z4ZlszlA2vuGcVhP,Free your love,Biên,152,[],Free your love,2020-11-05,1,208,False,2
1VyV9yd2mzhHGlZjuhv9rP,Đừng tìm đến tôi - Bossa Nova Version,Biên,152,[],Đừng tìm đến tôi (Bossa Nova Version),2021-01-01,1,236,False,1
7skGrIrRzO0APhASzAKfNi,Gu - Cukak Remix,Seachains,23687,['vietnamese hip hop'],Gu (Cukak Remix),2021-07-14,1,177,True,48
5AaHvf9iO6RydAIissh0kz,Simple Love,Seachains,23687,['vietnamese hip hop'],Simple Love,2022-11-29,1,214,False,39
3kK4C2KU3SZkHhKN4BNbAn,Gu,Seachains,23687,['vietnamese hip hop'],Gu,2021-05-25,1,168,True,34
2Dj98tV5epsMa2l6po0pAu,Slow Down,Seachains,23687,['vietnamese hip hop'],Slow Down,2019-08-11,1,236,False,28
10eYVbFJreQdvonkcBHsCS,Hold You Down,Seachains,23687,['vietnamese hip hop'],Hold You Down,2019-08-11,1,210,True,27
1jonY0iPHBhpYLmPUQckwf,Tết Là Đây Chứ Đâu,Seachains,23687,['vietnamese hip hop'],Tết Là Đây Chứ Đâu,2021-12-23,1,202,False,27
2mK80eNz1IrJh2Yyi2glRe,Call You Mine,Seachains,23687,['vietnamese hip hop'],Call You Mine,2022-01-14,1,159,False,25
4wu744FQERKNkiCfEk8Xhs,Lá Hoa Đâm Chồi,Seachains,23687,['vietnamese hip hop'],Lá Hoa Đâm Chồi,2022-12-28,1,174,False,23
6rvA4h87ktgtdIXjaejgfm,Cho Anh Cho Em,Seachains,23687,['vietnamese hip hop'],Cho Anh Cho Em,2022-02-24,1,190,True,23
4QMvdSxjgPKhWHEl7wSXNG,Chó,Seachains,23687,['vietnamese hip hop'],Chó,2022-01-25,1,189,True,20
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,57748,"['v-pop', 'vietnamese hip hop']",Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,1,222,False,52
0ReId5SRMspb6ISw0rBsBN,CUA,MANBO,57748,"['v-pop', 'vietnamese hip hop']",CUA,2020-04-05,1,193,True,50
7lEstqyqyd110xz5R3kqzR,Nắng,MANBO,57748,"['v-pop', 'vietnamese hip hop']",Nắng,2020-10-09,1,165,False,50
7K1yMkQqA9ZxHfa2y4XsY6,1-800-LOVE,MANBO,57748,"['v-pop', 'vietnamese hip hop']",1-800-LOVE,2020-07-25,1,266,False,46
4uZs35Zm7ivjQCM7v5nQj8,Mamma Mia,MANBO,57748,"['v-pop', 'vietnamese hip hop']",Mamma Mia,2022-05-16,1,233,False,45
3vpqjGMODY9IJqGgEF6Swa,Em Ở Đâu,MANBO,57748,"['v-pop', 'vietnamese hip hop']",Em Ở Đâu,2021-06-01,1,210,False,39
5sH0if4Vv864eWpFqqOF9M,5050 - Remix,MANBO,57748,"['v-pop', 'vietnamese hip hop']",5050 (Remix),2021-04-28,1,229,False,36
6vE5jFXfnLCEgnVSWxzIRF,GERDNANG FREESTYLE 2,MANBO,57748,"['v-pop', 'vietnamese hip hop']",GERDNANG FREESTYLE 2,2020-08-14,1,190,True,36
483sVsx2Vr0CUGroQwRiox,Phải Là Yêu,MANBO,57748,"['v-pop', 'vietnamese hip hop']",Phải Là Yêu,2020-08-26,1,224,False,35
7aELHm28pobrp3RyazUjmw,5050,MANBO,57748,"['v-pop', 'vietnamese hip hop']",5050,2020-10-09,1,186,False,35
5d5ac88BIyFD682uABW8uR,Dắt Em Về Mặt Trăng,marzuz,3674,['rock viet'],Đến Đâu Từ Đây,2022-10-26,4,242,False,38
2yalj90VHzXA1A8KqxHz0n,VÀ THẾ GIỚI ĐÃ MẤT ĐI MỘT NGƯỜI CÔ ĐƠN,marzuz,3674,['rock viet'],VÀ THẾ GIỚI ĐÃ MẤT ĐI MỘT NGƯỜI CÔ ĐƠN,2022-10-20,1,231,False,34
5TnNZ1Fuj5jhn3RKWSvJXa,Mai,marzuz,3674,['rock viet'],Mai,2021-12-23,1,224,False,33
6zFvGwetmNsAqau4xOPb2u,Nếu,marzuz,3674,['rock viet'],Nếu,2016,1,322,False,29
5caIF8ecjzTnJp77mxomG7,3 PHÚT,marzuz,3674,['rock viet'],3 PHÚT,2022-10-05,1,188,False,21
54z6fOAjr6qpMeCoJ95nUD,Fortune,marzuz,3674,['rock viet'],Fortune,2017,1,210,False,21
5ZUksPZKAC2JHk6FWmS7Lx,Sunday (with marzuz),marzuz,3674,['rock viet'],Sunday (with marzuz),2016-10-26,1,226,True,14
5xOII8YWG2piavH4kpt1oU,Hai Chữ Đã Từng (Vinahouse),Như Việt,12405,"['viet edm', 'vinahouse']",Hai Chữ Đã Từng (Remix),2020-08-26,4,245,False,36
5nlxmx6gW4s0nzzqoTYT9h,Bông Hoa Chẳng Thuộc Về Ta,Như Việt,12405,"['viet edm', 'vinahouse']",Bông Hoa Chẳng Thuộc Về Ta,2021-04-01,1,216,False,36
5VCBZUhJgdUdXyJuA8WRqi,Hơn Cả Mây Trời - VUX Lofi,Như Việt,12405,"['viet edm', 'vinahouse']",Hơn Cả Mây Trời (VUX Lofi),2022-06-01,1,229,False,35
6ObBkZCfYyTYo3j6ifHSFY,Em Đã Xa Anh - Bibo Remix,Như Việt,12405,"['viet edm', 'vinahouse']",Em Đã Xa Anh (Bibo Remix),2022-03-27,1,311,False,32
20UvFxDbiRM2XGzrnyA2gi,Hai Chữ Đã Từng (EDM),Như Việt,12405,"['viet edm', 'vinahouse']",Hai Chữ Đã Từng (Remix),2020-08-26,4,295,False,31
2h4ygLV3FDn6uuqTCRH8Sq,Tình Đẹp Đến Mấy Cũng Tàn,Như Việt,12405,"['viet edm', 'vinahouse']",Tình Đẹp Đến Mấy Cũng Tàn,2019-12-12,1,317,False,30
7vHSnYyR1hyU6du8rKkK44,Em Đã Xa Anh - Ciray Remix,Như Việt,12405,"['viet edm', 'vinahouse']",Em Đã Xa Anh (Ciray Remix),2022-03-28,1,269,False,28
6cFFB1scpQ1om4UaQx4PzO,Em Đã Xa Anh - VUX Lofi,Như Việt,12405,"['viet edm', 'vinahouse']",Em Đã Xa Anh (VUX Lofi),2022-03-28,1,297,False,27
58M8qPgrYtle5yuhgIsVFA,Hai Chữ Đã Từng,Như Việt,12405,"['viet edm', 'vinahouse']",Hai Chữ Đã Từng,2021-11-23,2,306,False,27
4lH2VGwmKNTiT0BG9HEVhP,Hai Chữ Đã Từng (Lofi),Như Việt,12405,"['viet edm', 'vinahouse']",Hai Chữ Đã Từng (Remix),2020-08-26,4,325,False,27
6LjnpeWCzBpbkP5DqeuqlU,Mưa Ơi Đừng Rơi,REDT,240,[],Mưa Ơi Đừng Rơi,2022-12-08,1,209,False,49
5vc42zOUbz7xnnlnFULvKO,Mộng Mơ,REDT,240,[],Mộng Mơ,2021-03-26,1,227,False,42
249dPfANuQ810Ha1dqfT7h,Có Đâu Ai Ngờ - BEGINS Remix,REDT,240,[],Có Đâu Ai Ngờ (Begins Remix),2022-11-06,1,163,False,26
4hypCD5NA97OAnHYOowj60,Trúng Gió,REDT,240,[],Trúng Gió,2022-08-24,1,181,False,7
4TLL3OyTtpRzVnIasplu6P,Năm Mới Ghé Qua,REDT,240,[],Năm Mới Ghé Qua,2021-01-02,1,179,False,0
1rxNcKixlitXPXYXawuFue,Và Rồi Lỡ Yêu,REDT,240,[],Và Rồi Lỡ Yêu,2022-07-23,1,237,False,5
4pBoZgD6agtNijg1QQNkFG,Bad Girl,REDT,240,[],Bad Girl,2020-09-24,2,234,False,5
3USC9fTBnV8y0yJPvFOvAG,Một Mình Có Vui Không?,REDT,240,[],Một Mình Có Vui Không?,2022-06-22,1,218,False,4
3d7Nzhl2ZHO82vWa7upHpO,Lơ Ngơ (Lửng Lơ 2) [feat. Double Noize],REDT,240,[],Lơ Ngơ (Lửng Lơ 2) [feat. Double Noize],2020-06-28,1,173,False,3
5xEcx3CjtqJFyfEFNRchmT,Bad Girl - Beat,REDT,240,[],Bad Girl,2020-09-24,2,234,False,2
7k3ohP9ZiGfhL6yD8oIPfk,chẳng giống giáng sinh,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",chẳng giống giáng sinh,2021-12-05,1,192,False,51
52Alv4amEgJv9R1vZYWZZy,Karma,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Karma,2021-05-22,1,227,False,27
5qglvVcGaRRCdLRCtCmGcM,Baby Gudnite,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Will-18-Tic,2018-09-09,3,218,False,30
38ARBWBH9zcn2niHCYQds1,Smile,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Will-18-Tic,2018-09-09,3,223,False,29
7F8sPTALZH1EzYSO8y2p5O,giá như anh ở đây (feat. Cầm),Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",giá như anh ở đây (feat. Cầm),2022-12-20,1,220,False,29
4MYiH3yDEqVzaiJAKN9Xzi,Pulp Fiction,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Pulp Fiction,2022-05-20,2,178,False,28
2OM9gPaU4wA90SFmwx8pH7,LÊN ĐÂY MÀ XEM,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",LÊN ĐÂY MÀ XEM,2021-08-20,1,217,False,27
2KUufo2HJu1EG69a7sX0sN,Mây,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Mây,2021-03-11,1,273,False,26
0ZNYav13D10AV4V9fUoDJg,Thôi Miên,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",Thôi Miên,2022-02-20,1,198,False,23
0ZX70T9ytMWxHEJq2brSrZ,lưu nước mắt em lại,Willistic,11690,"['vietnamese hip hop', 'vietnamese melodic rap']",cãm xúc,2022-09-29,2,190,False,22
07b849p3xuq03EdlAo4CKX,GIAYPHUT,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",GIAYPHUT,2021-08-06,1,206,False,59
4eyk7XTmmjkJzCJLUDjWaK,GIAYPHUT - Rap Version,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",GIAYPHUT (Rap Version),2022-07-01,1,214,False,46
0N63DXR3Po7FvtcVfEsDNS,GIAYPHUT - Speed Up Version,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",GIAYPHUT (Speed Up Version),2022-08-05,1,158,False,41
1fR5VXsWg8PI1eDiSbV121,DAM DUOI,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",WRONGWAY,2021-03-15,4,226,False,40
7ah4e0bnRnSnYMmL9DBRX7,KIBEEM,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",KIBEEM,2022-02-23,1,186,False,36
2M8pSABaDIBIp1c0PygLdg,SAYDAM,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",EM,2022-12-23,3,152,False,34
2B13iC1u91NRCCDTBj3Jr9,CHAC KO EM,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",WRONGWAY,2021-03-15,4,182,False,33
6oyL4r6wyZs084UIGsMhr8,LOVELY,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",LOVELY,2020-06-19,1,202,True,31
5n4qleAv8vPCjn2IoHWsdN,SANGMAI,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",SANGMAI,2021-09-24,1,140,False,30
1G3au0ZfmR0AwpHHXJFt41,HARAJUKU,kidsai,12505,"['vietnamese melodic rap', 'vietnamese trap']",HARAJUKU,2022-09-09,1,206,False,30
1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,JSOL,40082,['v-pop'],Sài Gòn Hôm Nay Mưa,2021-05-29,1,247,False,61
7sZ2QWlXZqODQkmxRnJGjT,Sài Gòn Hôm Nay Mưa - 1 9 6 7 Remix,JSOL,40082,['v-pop'],Sài Gòn Hôm Nay Mưa (1 9 6 7 Remix),2021-07-05,1,264,False,37
6HMVEU1h4CIoUXr6TpH6Aq,Sài Gòn Hôm Nay Mưa Hồng,JSOL,40082,['v-pop'],Sài Gòn Hôm Nay Mưa Hồng,2022-12-15,1,238,False,30
1N2o6ThLZKOoXmKRjpnqs2,Cổ Tích,JSOL,40082,['v-pop'],Cổ Tích,2022-03-07,1,271,False,30
5tfLdvZeEGmhCSmYVNIQkL,Sài Gòn Hôm Nay Mưa - Live Piano Version,JSOL,40082,['v-pop'],Sài Gòn Hôm Nay Mưa (Live Piano Version),2021-07-05,1,267,False,30
59n59wURci4apKAcSuRHi9,Độc Thân,JSOL,40082,['v-pop'],Độc Thân,2021-07-08,1,200,False,28
00g9pgNWzVk2j45o8SDJQu,Mưa Phi Trường - 25th Làn Sóng Xanh,JSOL,40082,['v-pop'],Mưa Phi Trường (25th Làn Sóng Xanh),2022-12-27,1,216,False,23
2loqPK1rle8pXIUMSBbgK8,Hiếm Có Khó Tìm (feat. Han Sara),JSOL,40082,['v-pop'],Hiếm Có Khó Tìm (feat. Han Sara),2020-07-15,2,197,False,20
1G2bk2slhvPkmmeNNg2Ifr,TRÚNG TIM ĐEN,JSOL,40082,['v-pop'],TRÚNG TIM ĐEN,2022-11-30,1,209,False,16
6AFwQlWT2xHcyxu9P4pplO,Lời yêu thương (feat. Jsol),JSOL,40082,['v-pop'],Biển Của Hy Vọng (Tập 1),2022-12-17,4,162,False,15
32K6zBYFUUxKrdsoZd7k3v,Berlin,Khoi Vu,26019,['vietnamese hip hop'],Berlin,2020-02-12,1,139,False,53
5Btp8j3VXJXOm1Xxu1xTTT,Ái Nộ,Khoi Vu,26019,['vietnamese hip hop'],Ái Nộ,2021-10-05,1,232,False,48
5BOFFL7w8uIMmz7pCSNgvK,Hông Về Tình Iu (Not About Love),Khoi Vu,26019,['vietnamese hip hop'],Hông Về Tình Iu (Not About Love),2022-04-08,1,202,False,45
7KxmYICEUHJ5SfcST5KEdR,Nhất Thân,Khoi Vu,26019,['vietnamese hip hop'],Nhất Thân,2021-08-21,1,178,False,44
2hB5CEEOiKYOJiCshtNnw0,Vô Lượng,Khoi Vu,26019,['vietnamese hip hop'],Vô Lượng,2022-10-25,1,233,False,43
6of7rv875Hd7dFEsaCw7UL,Tim Toi?,Khoi Vu,26019,['vietnamese hip hop'],Tim Toi?,2020-03-23,1,188,False,36
5fRBI6qffieRftUHLQeu6O,Chú Đại Bi,Khoi Vu,26019,['vietnamese hip hop'],Chú Đại Bi,2022-11-05,1,234,False,35
4fiO7uD3j3B1rWdNTtWNmj,Hối Duyên,Khoi Vu,26019,['vietnamese hip hop'],Hối Duyên,2022-10-18,1,243,False,34
3YPzHf9JHMpTyoTZOXiVAs,Ái Nộ (Remix),Khoi Vu,26019,['vietnamese hip hop'],Ái Nộ (Remix),2022-02-17,1,212,False,30
3Kvv7fo6M0Hom1386GYLIz,Nhất Thân (Remix),Khoi Vu,26019,['vietnamese hip hop'],Nhất Thân (Remix),2022-02-23,1,225,False,29
29V6rTcAjKY1ksUdbJd4gO,Yeu Lai Tu Dau,Khac Viet,245454,['v-pop'],Yeu Lai Tu Dau,2010,1,207,False,42
5Ss7wCp22FOAbfeg75KllJ,Chạy Về Nơi Phía Anh,Khac Viet,245454,['v-pop'],Chạy Về Nơi Phía Anh,2022-02-14,1,181,False,40
35fUrrSoXd8hNN2RYaoyF3,Chi Anh Hieu Em,Khac Viet,245454,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,272,False,35
5dGczTAZ6SZvtU2d2LioyC,Anh Khac Hay Em Khac,Khac Viet,245454,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,259,False,34
6QEkYmDcXopC07CnbQ5Ngt,Bước Qua Đời Nhau (Remix),Khac Viet,245454,['v-pop'],Bước Qua Đời Nhau (Remix),2020-10-26,1,227,False,34
3lD3SJbtR9849NgSOIMkfx,Không Phải Anh Đúng Không,Khac Viet,245454,['v-pop'],Không Phải Anh Đúng Không,2020-04-02,1,214,False,25
0ol6ehtkyei2iG7jbuWRFd,Suy Nghĩ Trong Anh,Khac Viet,245454,['v-pop'],Những Bản Hits Do Khắc Việt Trình Bày,2020-01-01,59,311,False,29
0d5gILNgbEdAxHPP2UolI0,Toi Cho Co Gai Do,Khac Viet,245454,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,260,False,32
1ZBbKEh1X61R4SY5S2rKbu,Ngỡ (feat. Quang Hà),Khac Viet,245454,['v-pop'],Những Bản Hits Do Khắc Việt Trình Bày,2020-01-01,59,243,False,14
0Vi00hNEW1N5zSo04RvnUO,Nhu Vay Nhe,Khac Viet,245454,['v-pop'],Tuyen Tap Cac Ca Khuc Hay Nhat Cua Khac Viet,2019-12-10,10,249,False,29
1x8LO2fIumXPGSUUUCQnIf,Fool for You - Teeayz & Tyronee Remix,Tyronee,115,[],Fool for You (Teeayz & Tyronee Remix),2020-10-31,1,181,False,15
